activityTypeId,activityTypeName,amountFC,amountUSD,date,exchangeRate,expenseTypeId,expenseTypeName
FAFvIo1DPZrqzBVyAIju,Block Ice,75000.0,25.86,2025-05-13,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,279500.0,96.38,2025-05-14,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,75000.0,25.86,2025-05-17,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,150000.0,51.72,2025-06-20,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,75000.0,25.86,2025-06-21,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,75000.0,25.86,2025-06-22,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,150000.0,51.72,2025-06-23,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,239000.0,82.41,2025-06-24,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,228000.0,78.62,2025-06-25,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,75000.0,25.86,2025-06-28,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,75000.0,25.86,2025-06-29,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,150000.0,51.72,2025-06-30,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,225000.0,77.59,2025-05-31,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,150000.0,51.72,2025-05-01,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,150000.0,51.72,2025-05-02,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,167500.0,57.76,2025-05-03,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,60000.0,20.69,2025-05-04,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,77500.0,26.72,2025-05-06,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,60000.0,20.69,2025-05-07,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,150000.0,51.72,2025-05-08,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,167500.0,57.76,2025-05-09,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,66000.0,22.76,2025-05-10,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,150000.0,51.72,2025-05-11,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,75000.0,25.86,2025-05-12,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,25000.0,8.62,2025-05-17,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,107500.0,37.07,2025-05-18,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,114500.0,39.48,2025-06-19,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,119500.0,41.21,2025-06-20,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,175000.0,60.34,2025-06-21,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,90000.0,31.03,2025-06-22,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,107500.0,37.07,2025-06-23,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,105000.0,36.21,2025-06-26,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,105000.0,36.21,2025-06-27,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,60000.0,20.69,2025-06-28,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,17500.0,6.03,2025-06-29,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,60000.0,20.69,2025-06-30,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,90000.0,31.03,2025-05-31,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,146000.0,50.34,2025-05-02,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,36000.0,12.41,2025-05-03,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,55000.0,18.97,2025-05-05,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,15000.0,5.17,2025-05-06,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,97000.0,33.45,2025-05-07,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,69000.0,23.79,2025-05-09,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,80500.0,27.76,2025-05-13,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,8000.0,2.76,2025-05-14,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,4000.0,1.38,2025-05-15,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,118000.0,40.69,2025-05-17,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,120000.0,41.38,2025-06-19,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,10000.0,3.45,2025-06-21,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,2000.0,0.69,2025-06-22,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,87000.0,30.0,2025-06-26,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,35000.0,12.07,2025-06-28,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,48000.0,16.55,2025-06-30,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,6000.0,2.07,2025-05-05,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,20000.0,6.9,2025-05-06,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,5000.0,1.72,2025-05-07,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,84000.0,28.97,2025-05-08,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,10000.0,3.45,2025-05-09,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,122000.0,42.07,2025-05-10,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,13000.0,4.48,2025-05-16,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,13000.0,4.48,2025-05-17,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,8000.0,2.76,2025-05-18,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,50000.0,17.24,2025-06-19,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,100000.0,34.48,2025-06-22,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,13000.0,4.48,2025-06-29,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,50000.0,17.24,2025-06-26,2900,Sbc3x4M66D1f5uc6qfLm,Medical Care
FAFvIo1DPZrqzBVyAIju,Block Ice,50000.0,17.24,2025-06-27,2900,Sbc3x4M66D1f5uc6qfLm,Medical Care
FAFvIo1DPZrqzBVyAIju,Block Ice,52000.0,17.93,2025-05-01,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,22500.0,7.76,2025-05-02,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,28000.0,9.66,2025-05-03,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,15000.0,5.17,2025-05-04,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,19000.0,6.55,2025-05-05,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,13000.0,4.48,2025-05-06,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,14000.0,4.83,2025-05-07,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,36000.0,12.41,2025-05-08,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,19000.0,6.55,2025-05-09,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,40000.0,13.79,2025-05-10,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,7000.0,2.41,2025-05-11,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,40000.0,13.79,2025-05-12,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,11000.0,3.79,2025-05-13,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,16000.0,5.52,2025-05-14,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,70000.0,24.14,2025-05-15,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,35000.0,12.07,2025-05-16,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,34500.0,11.9,2025-05-17,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,29000.0,10.0,2025-05-18,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,11000.0,3.79,2025-06-19,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,22000.0,7.59,2025-06-20,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,32000.0,11.03,2025-06-21,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,35500.0,12.24,2025-06-22,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,10000.0,3.45,2025-06-23,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,32000.0,11.03,2025-06-24,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,13000.0,4.48,2025-06-25,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,90000.0,31.03,2025-06-26,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,35000.0,12.07,2025-06-27,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,45000.0,15.52,2025-06-28,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,20000.0,6.9,2025-06-29,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,48000.0,16.55,2025-06-30,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,37000.0,12.76,2025-05-31,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,34000.0,11.72,2025-06-01,2900,rJmQiBwOFlBSMV2xqVWU,Monthly Commitment
FAFvIo1DPZrqzBVyAIju,Block Ice,34000.0,11.72,2025-06-04,2900,rJmQiBwOFlBSMV2xqVWU,Monthly Commitment
FAFvIo1DPZrqzBVyAIju,Block Ice,34000.0,11.72,2025-06-05,2900,rJmQiBwOFlBSMV2xqVWU,Monthly Commitment
FAFvIo1DPZrqzBVyAIju,Block Ice,27000.0,9.31,2025-06-06,2900,rJmQiBwOFlBSMV2xqVWU,Monthly Commitment
FAFvIo1DPZrqzBVyAIju,Block Ice,27000.0,9.31,2025-06-07,2900,rJmQiBwOFlBSMV2xqVWU,Monthly Commitment
FAFvIo1DPZrqzBVyAIju,Block Ice,30500.0,10.52,2025-06-08,2900,rJmQiBwOFlBSMV2xqVWU,Monthly Commitment
FAFvIo1DPZrqzBVyAIju,Block Ice,37500.0,12.93,2025-06-09,2900,rJmQiBwOFlBSMV2xqVWU,Monthly Commitment
FAFvIo1DPZrqzBVyAIju,Block Ice,34000.0,11.72,2025-06-10,2900,rJmQiBwOFlBSMV2xqVWU,Monthly Commitment
FAFvIo1DPZrqzBVyAIju,Block Ice,347000.0,119.66,2025-06-01,2900,Kz0wYCTSR6vrdcSI1P2x,Staff
FAFvIo1DPZrqzBVyAIju,Block Ice,7000.0,2.41,2025-06-04,2900,Kz0wYCTSR6vrdcSI1P2x,Staff
FAFvIo1DPZrqzBVyAIju,Block Ice,370000.0,127.59,2025-06-05,2900,Kz0wYCTSR6vrdcSI1P2x,Staff
FAFvIo1DPZrqzBVyAIju,Block Ice,7000.0,2.41,2025-06-07,2900,Kz0wYCTSR6vrdcSI1P2x,Staff
FAFvIo1DPZrqzBVyAIju,Block Ice,377000.0,130.0,2025-06-08,2900,Kz0wYCTSR6vrdcSI1P2x,Staff
FAFvIo1DPZrqzBVyAIju,Block Ice,407000.0,140.34,2025-06-09,2900,Kz0wYCTSR6vrdcSI1P2x,Staff
FAFvIo1DPZrqzBVyAIju,Block Ice,375000.0,129.31,2025-06-10,2900,Kz0wYCTSR6vrdcSI1P2x,Staff
FAFvIo1DPZrqzBVyAIju,Block Ice,75000.0,25.86,2025-06-01,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,156000.0,53.79,2025-06-04,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,150000.0,51.72,2025-06-06,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,75000.0,25.86,2025-06-07,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,75000.0,25.86,2025-06-08,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,150000.0,51.72,2025-06-09,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,75000.0,25.86,2025-06-10,2900,GuB4Y1lggUzAbXiuNipL,Generator Fuel
FAFvIo1DPZrqzBVyAIju,Block Ice,90000.0,31.03,2025-06-01,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,105000.0,36.21,2025-06-07,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,60000.0,20.69,2025-06-08,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,150000.0,51.72,2025-06-09,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,175000.0,60.34,2025-06-10,2900,T9xCRoYcemSHcQq2wu8o,Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,92000.0,31.72,2025-06-05,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,30000.0,10.34,2025-06-06,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,72000.0,24.83,2025-06-08,2900,xsNBbGxClX3PrQ3MCVNp,Maintenance & Repairs of Machines
FAFvIo1DPZrqzBVyAIju,Block Ice,8000.0,2.76,2025-06-01,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,2000.0,0.69,2025-06-04,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,5000.0,1.72,2025-06-05,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,11000.0,3.79,2025-06-09,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,46000.0,15.86,2025-06-10,2900,imVuQbhtYp1jQn2bygzu,Maintenance & Repairs of Rolling Equipment
FAFvIo1DPZrqzBVyAIju,Block Ice,26000.0,8.97,2025-06-01,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,80000.0,27.59,2025-06-05,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,14000.0,4.83,2025-06-06,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,55000.0,18.97,2025-06-07,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,26500.0,9.14,2025-06-08,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,64500.0,22.24,2025-06-09,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
FAFvIo1DPZrqzBVyAIju,Block Ice,22000.0,7.59,2025-06-10,2900,Q13wfciYwm1ExhDF212r,Miscellaneous Expenses
